word,n_gram_score,pos,frequency,wordCount,match_count,volume_count,source
conclude,2,VBP,22,145045,6776340,1516493,1
describe,2,NN,22,145045,14921669,2247815,1
electromagnetic,2,JJ,22,145045,1540801,182471,1
example,2,NN,22,145045,100980446,2827544,1
explanation,2,NN,22,145045,14397013,2198835,1
freedom relativity,10,NN,22,145045,1,1,1
gives,2,VBZ,22,145045,34577949,2820363,1
hole informationblack,10,NN,22,145045,1,1,1
hole thermodynamics,10,NNS,22,145045,398,150,1
indirect gravitational,10,JJ,22,145045,1,1,1
issue,2,NN,22,145045,34054544,2240686,1
mentioned,2,VBD,22,145045,26559690,2575217,1
observations,2,NNS,22,145045,11953372,1540456,1
obtained,2,VBD,22,145045,35594282,2169510,1
pairs,2,NNS,22,145045,6312126,1130905,1
propagationdiscrete,2,JJ,22,145045,1,1,1
propagationdiscrete symmetry,10,NN,22,145045,1,1,1
recognize,2,VB,22,145045,13988987,2139765,1
rule,2,NN,22,145045,37393232,2525406,1
Newtonian,2,JJ,21,145045,550763,105589,1
bi-metric,2,JJ,21,145045,1,1,1
collapse,2,NN,21,145045,4228583,1084576,1
corresponding,2,VBG,21,145045,15060906,1586620,1
determine,2,NN,21,145045,25757160,2223921,1
equivalence principle,10,JJ,21,145045,12282,3020,1
gain,2,NN,21,145045,19750964,2371225,1
influence,2,NN,21,145045,43522638,2513643,1
mass particle,10,NN,21,145045,4357,1777,1
momentum,2,VBP,21,145045,3581793,713047,1
non-gravitational charges,10,NNS,21,145045,1,1,1
regions,2,NNS,21,145045,13589886,1505216,1
relationship,2,NN,21,145045,37511762,2152943,1
relationships,2,NNS,21,145045,18410020,1506731,1
require,2,VBP,21,145045,24820316,2334783,1
semi-classical theory,10,JJ,21,145045,1,1,1
situations,2,NNS,21,145045,13649000,1672990,1
surface,2,VBP,21,145045,48222084,2297566,1
thermodynamic arrow,10,NN,21,145045,835,254,1
uncompensated,2,VBD,21,145045,104329,47031,1
understand,2,NN,21,145045,43322254,2762734,1
allows,2,NNS,20,145045,12600414,1703086,1
angular momentumdiscrete,10,JJ,20,145045,1,1,1
bang,2,NN,20,145045,931027,443437,1
becomes,2,VBZ,20,145045,34850477,2602772,1
equivalence principle,10,NN,20,145045,12282,3020,1
expansion,2,NN,20,145045,11480807,1400725,1
field theory,10,JJ,20,145045,187782,37019,1
flow,2,NN,20,145045,27736329,2156183,1
hole negative,10,JJ,20,145045,1,1,1
hole surface,10,NN,20,145045,1620,840,1
hollow,2,NN,20,145045,4373546,1207363,1
including,2,VBG,20,145045,53725719,2839140,1
inhomogeneities,2,NNS,20,145045,64540,20555,1
microscopic configuration,10,NN,20,145045,359,274,1
net,2,JJ,20,145045,14685997,1581480,1
rise,2,VBP,20,145045,25811498,2607217,1
simple,2,JJ,20,145045,43336819,2890336,1
space-related,2,JJ,20,145045,1,1,1
transition,2,NN,20,145045,9608728,1392936,1
units,2,NNS,20,145045,21614224,1427074,1
values,2,NNS,20,145045,43367648,1811848,1
Einstein's,2,NNP,19,145045,368572,81766,1
Mdiscrete,2,NNP,19,145045,1,1,1
Mdiscrete symmetry,10,NNP,19,145045,1,1,1
Ttime,2,NNP,19,145045,874,705,1
action Mdiscrete,10,JJ,19,145045,1,1,1
action sign,10,JJ,19,145045,395,126,1
combination,2,NN,19,145045,16015088,2189234,1
definitely,2,RB,19,145045,5858288,1549546,1
described,2,VBN,19,145045,43834932,2650403,1
entropy,2,JJ,19,145045,1275544,102844,1
essential,2,JJ,19,145045,23599790,2328333,1
evidence,2,NN,19,145045,49716289,2451863,1
field experienced,10,VBD,19,145045,3192,2380,1
finite,2,JJ,19,145045,5870570,553502,1
freedom condition,10,NN,19,145045,199,102,1
implicitly,2,RB,19,145045,1685691,657498,1
inhomogeneity,2,NN,19,145045,69973,22725,1
justified,2,VBD,19,145045,6627965,1566441,1
negative mass,10,VBP,19,145045,5568,2842,1
occurs,2,VBZ,19,145045,21902269,1824190,1
operations traditional,10,JJ,19,145045,1,1,1
recognize,2,VBP,19,145045,13988987,2139765,1
requirements,2,NNS,19,145045,18734839,1680715,1
requires,2,VBZ,19,145045,22053407,2165860,1
reversal symmetry,10,NN,19,145045,3918,1414,1
reverses,2,NNS,19,145045,754960,434324,1
rotation,2,NN,19,145045,5171325,609262,1
structure,2,NN,19,145045,42751168,2245347,1
apply,2,VB,18,145045,19037331,2238631,1
arguments,2,NNS,18,145045,10110673,1596114,1
arise,2,NN,18,145045,9760354,1787542,1
associated,2,VBD,18,145045,33112842,2133298,1
carrying,2,VBG,18,145045,14632871,2370329,1
comparison,2,NN,18,145045,14568027,2097098,1
complete,2,JJ,18,145045,41202946,2932601,1
context,2,VBP,18,145045,17914226,1368828,1
definition space,10,NN,18,145045,544,171,1
densities,2,NNS,18,145045,1439157,227363,1
dependent gravitational,10,JJ,18,145045,234,165,1
determine,2,JJ,18,145045,25757160,2223921,1
distinguish,2,JJ,18,145045,7468710,1735964,1
energy cosmological,10,JJ,18,145045,1,1,1
energy observer,10,NN,18,145045,1,1,1
energy positive,10,JJ,18,145045,822,714,1
exerted,2,VBD,18,145045,2645431,899528,1
explain,2,NN,18,145045,19324627,2484806,1
fixed,2,VBN,18,145045,23349320,2407200,1
forbidden,2,JJ,18,145045,4021125,1180518,1
freedom associated,10,VBD,18,145045,16800,6883,1
inertial massnegative,10,JJ,18,145045,1,1,1
invariance,2,VBP,18,145045,301635,50797,1
magnetic,2,JJ,18,145045,8350302,634225,1
mass sign,10,NN,18,145045,126,89,1
measured,2,VBD,18,145045,15251524,1891915,1
mention,2,NN,18,145045,12953912,2272080,1
operations fundamental,10,VBP,18,145045,77,76,1
opposite energy,10,VBP,18,145045,642,548,1
physical quantities,10,NNS,18,145045,69184,31537,1
preceding section,10,NN,18,145045,457085,184188,1
quantum field,10,JJ,18,145045,50153,8167,1
reference system,10,NN,18,145045,64893,23531,1
relatively,2,RB,18,145045,22273945,1852838,1
repulsive gravitational,10,JJ,18,145045,306,197,1
reversal Ttime,10,VBP,18,145045,1,1,1
stress-energy tensor,10,JJ,18,145045,1,1,1
suggested,2,VBD,18,145045,23629294,2506175,1
transformed,2,VBD,18,145045,5829147,1480099,1
understood,2,NN,18,145045,21489475,2521645,1
world-line,2,JJ,18,145045,1,1,1
Planck energy,10,NNP,17,145045,1316,478,1
analysis,2,NN,17,145045,44572547,1899159,1
behavior,2,JJ,17,145045,38690202,1720886,1
conclude,2,NN,17,145045,6776340,1516493,1
consistency,2,NN,17,145045,3566152,1010480,1
conversion,2,NN,17,145045,7745540,1137846,1
created,2,VBD,17,145045,28167674,2477269,1
curvature,2,NN,17,145045,1764466,252893,1
decisive,2,JJ,17,145045,3989758,1033196,1
detailed,2,JJ,17,145045,12203155,1955898,1
difficulties,2,NNS,17,145045,13560557,2013217,1
distance,2,NN,17,145045,33156615,2564640,1
equivalence violation,10,NN,17,145045,1,1,1
event horizons,10,NNS,17,145045,2452,1044,1
exactly,2,RB,17,145045,20566476,2525051,1
filled,2,VBD,17,145045,24245202,2634077,1
framework,2,NN,17,145045,7979434,1195908,1
free,2,JJ,17,145045,68139641,3033401,1
generalized gravitational,10,JJ,17,145045,76,54,1
hole,2,VBP,17,145045,10301257,1568842,1
horizons,2,NNS,17,145045,903737,383322,1
identity,2,NN,17,145045,15454661,1616652,1
kinetic,2,JJ,17,145045,2157298,205006,1
massconstraint,2,NN,17,145045,1,1,1
mechanics,2,NNS,17,145045,3410090,839541,1
naturally,2,RB,17,145045,12538600,2181160,1
pair creation,10,NN,17,145045,5423,2006,1
physical property,10,NN,17,145045,96662,46340,1
planet,2,NN,17,145045,4543465,754412,1
positive definite,10,JJ,17,145045,195775,21638,1
proposal,2,NN,17,145045,7557203,1232937,1
repulsion uncompensated,10,VBD,17,145045,1,1,1
stress-energy tensor,10,NN,17,145045,1,1,1
timetime,2,NN,17,145045,1,1,1
vice,2,NN,17,145045,8306318,1713085,1
virtual,2,JJ,17,145045,3685007,717473,1
PTC transformation,10,NNP,16,145045,1,1,1
acceleration relative,10,JJ,16,145045,3272,1708,1
affected,2,VBD,16,145045,16894194,2189831,1
alternative,2,VBP,16,145045,14625398,1764126,1
anomalous,2,JJ,16,145045,866770,335948,1
application,2,NN,16,145045,28770814,2024688,1
assume,2,NN,16,145045,16153219,2239311,1
bidirectional viewpoint,10,NN,16,145045,1,1,1
big bang,10,NN,16,145045,146503,32879,1
configurations,2,NNS,16,145045,1548634,351374,1
contained,2,VBN,16,145045,16831486,2352933,1
decay,2,NN,16,145045,4530648,1028703,1
definite,2,NN,16,145045,10392911,1733259,1
definition absolute,10,NN,16,145045,119,111,1
derived,2,VBD,16,145045,16821740,1946772,1
energy radiation,10,NN,16,145045,21937,11808,1
frames,2,NNS,16,145045,3534122,817061,1
freedomblack hole,10,VBP,16,145045,1,1,1
gravitational,2,NN,16,145045,1074269,152691,1
gravitational interactions,10,NNS,16,145045,5037,2614,1
hole entropy,10,NN,16,145045,801,235,1
hole stable,10,JJ,16,145045,1,1,1
hollow sphere,10,RB,16,145045,26249,16869,1
horizonblack,2,NN,16,145045,1,1,1
implies,2,NNS,16,145045,7638691,1388207,1
irreversibility thermodynamic,10,JJ,16,145045,1,1,1
local mass,10,NN,16,145045,9312,6188,1
mass gravitational,10,JJ,16,145045,194,161,1
observed,2,VBN,16,145045,30566709,2322066,1
opposite mass,10,NN,16,145045,256,226,1
perspective,2,NN,16,145045,12101538,1478820,1
portions,2,NNS,16,145045,6589229,1438296,1
practical,2,JJ,16,145045,21113838,2314235,1
rate,2,NN,16,145045,59288392,2435202,1
reached,2,VBD,16,145045,34560948,2717630,1
reasons,2,NNS,16,145045,24540226,2606447,1
spacetime,2,NN,16,145045,132769,17985,1
suggest,2,VBP,16,145045,17364299,2224731,1
theory stress-energy,10,JJ,16,145045,1,1,1
timetime irreversibility,10,NN,16,145045,1,1,1
totally,2,RB,16,145045,7985735,1784393,1
trying,2,VBG,16,145045,29652342,2484784,1
uncompensated,2,JJ,16,145045,104329,47031,1
vacuum energy,10,VBP,16,145045,9527,1716,1
Planck scale,10,NNP,15,145045,4981,914,1
angular momentum,10,NN,15,145045,567146,34077,1
authors,2,NNS,15,145045,12774854,1705678,1
backward,2,JJ,15,145045,5068004,1418325,1
bidirectional timetime,10,NN,15,145045,1,1,1
concept,2,JJ,15,145045,21334057,1579679,1
constitute,2,NN,15,145045,8565750,1514053,1
constraint,2,VBP,15,145045,2435643,502162,1
contribute,2,NN,15,145045,8112444,1681560,1
convention,2,NN,15,145045,8418691,1063864,1
definition gravitational,10,JJ,15,145045,1,1,1
developed,2,VBD,15,145045,38275015,2544309,1
difficult,2,JJ,15,145045,43868317,2900040,1
directed,2,VBD,15,145045,17006481,2277340,1
directionality,2,NN,15,145045,92288,37102,1
energy signs,10,NNS,15,145045,57,50,1
events,2,NNS,15,145045,31078812,2436130,1
field attributable,10,JJ,15,145045,82,75,1
forcenegative,2,JJ,15,145045,1,1,1
gained,2,VBD,15,145045,11111065,2158350,1
generalized Newton's,10,JJ,15,145045,276,134,1
gravitational forcenegative,10,JJ,15,145045,1,1,1
horizonblack hole,10,JJ,15,145045,1,1,1
inertial,2,NN,15,145045,435328,58707,1
inertial frames,10,NNS,15,145045,12484,2466,1
involves,2,VBZ,15,145045,12081358,1589411,1
justified,2,JJ,15,145045,6627965,1566441,1
noted,2,VBD,15,145045,26077738,2351059,1
observation,2,NN,15,145045,12887490,1907136,1
observer dependent,10,NN,15,145045,444,358,1
operations space-related,10,JJ,15,145045,1,1,1
operations time-related,10,JJ,15,145045,1,1,1
operationsdiscrete,2,JJ,15,145045,1,1,1
operationsdiscrete symmetry,10,NN,15,145045,1,1,1
produce invariance,10,NN,15,145045,1,1,1
propagating particles,10,NNS,15,145045,90,79,1
properly defined,10,VBD,15,145045,30499,26208,1
quantum,2,VBP,15,145045,3125391,284622,1
relationally,2,RB,15,145045,34316,17987,1
smaller,2,JJR,15,145045,20221313,2437545,1
solution,2,NN,15,145045,38194557,2080531,1
space-related propertiesdiscrete,10,JJ,15,145045,1,1,1
transitions,2,NNS,15,145045,2028357,390681,1
unidirectional viewpoint,10,JJ,15,145045,1,1,1
useful,2,JJ,15,145045,26442336,2444227,1
usually assumed,10,VBD,15,145045,90126,72287,1
variable,2,JJ,15,145045,16591039,1052944,1
viewpoint,2,JJ,15,145045,2569022,785196,1
volume,2,NN,15,145045,31102318,2259736,1
Despite,2,IN,14,145045,12824955,1777696,1
Dirac's,2,NNP,14,145045,25079,7318,1
achieved,2,VBD,14,145045,12266754,1870248,1
appeared,2,VBD,14,145045,32463281,2577220,1
apply,2,VBP,14,145045,19037331,2238631,1
attribute,2,JJ,14,145045,4832905,1060899,1
available,2,JJ,14,145045,50526536,2610576,1
axioms,2,NNS,14,145045,709889,165086,1
bidirectional timediscrete,10,NN,14,145045,1,1,1
bound,2,IN,14,145045,19337481,2429577,1
compensated,2,VBD,14,145045,1446902,633836,1
compensation,2,NN,14,145045,8262126,1076820,1
considered,2,VBD,14,145045,50372538,2844997,1
constitutes,2,VBZ,14,145045,5235599,1225058,1
degrees,2,VBZ,14,145045,12841325,1974716,1
depend,2,VBP,14,145045,10956967,2046706,1
dynamics,2,NNS,14,145045,3978431,645037,1
energy associated,10,VBD,14,145045,53370,25203,1
energyvacuum energy,10,JJ,14,145045,1,1,1
event horizonblack,10,NN,14,145045,1,1,1
except,2,IN,14,145045,41438635,2947800,1
exists,2,NNS,14,145045,14927472,2030476,1
field theory,10,NN,14,145045,187782,37019,1
forward direction,10,NN,14,145045,80663,38499,1
freedomdiscrete symmetry,10,NN,14,145045,1,1,1
future,2,JJ,14,145045,47806735,2820324,1
gravitation microscopic,10,NN,14,145045,1,1,1
hole spacetime,10,NN,14,145045,121,57,1
increase,2,NN,14,145045,45587947,2436533,1
insights,2,NNS,14,145045,2805240,775412,1
interact,2,JJ,14,145045,2591850,617652,1
justification,2,NN,14,145045,4532010,1118427,1
limitation,2,NN,14,145045,4364279,959613,1
loss,2,NN,14,145045,37661378,2603383,1
lower,2,JJR,14,145045,46727379,2753836,1
metric conversion,10,NN,14,145045,7189,4381,1
microscopic,2,JJ,14,145045,1867126,405017,1
momenta,2,NN,14,145045,210562,39861,1
negligible,2,JJ,14,145045,1952381,620203,1
operations combined,10,VBD,14,145045,1518,1429,1
operations invariance,10,VBP,14,145045,1,1,1
opposite directions,10,NNS,14,145045,515997,291850,1
originally,2,RB,14,145045,10671808,2061708,1
overall,2,JJ,14,145045,11141854,1288691,1
particularly,2,RB,14,145045,37806689,2592785,1
positive energies,10,NNS,14,145045,5075,3604,1
processes involving,10,VBG,14,145045,54300,39265,1
purely,2,RB,14,145045,7298591,1627343,1
quantum field,10,VBD,14,145045,50153,8167,1
resulting,2,VBG,14,145045,14846389,1798207,1
reverse,2,VB,14,145045,7128428,1705729,1
spin,2,JJ,14,145045,3547528,770895,1
stable-state,2,JJ,14,145045,1,1,1
theoretically,2,RB,14,145045,1845488,745680,1
time-related parameters,10,NNS,14,145045,1,1,1
understand,2,JJ,14,145045,43322254,2762734,1
understanding,2,VBG,14,145045,31298602,2530279,1
ways,2,NNS,14,145045,40118479,2867800,1
weak,2,JJ,14,145045,14219090,2270576,1
accelerated,2,VBD,13,145045,2251885,742540,1
accelerated,2,VBN,13,145045,2251885,742540,1
action reversal,10,NN,13,145045,88,47,1
action sign,10,IN,13,145045,395,126,1
allowing,2,VBG,13,145045,8109419,1937273,1
behavior,2,NN,13,145045,38690202,1720886,1
boundary,2,JJ,13,145045,9091449,1081373,1
classical theory,10,NN,13,145045,132180,45907,1
compensating,2,VBG,13,145045,625257,315877,1
conceptiondiscrete,2,JJ,13,145045,1,1,1
conceptiondiscrete symmetry,10,NN,13,145045,1,1,1
considerations,2,NNS,13,145045,8354400,1516941,1
constitute,2,JJ,13,145045,8565750,1514053,1
continuum,2,NN,13,145045,1763153,410737,1
coordinate,2,NN,13,145045,3682839,653241,1
coordinates,2,NNS,13,145045,3332921,352635,1
cosmological constant,10,JJ,13,145045,26442,3219,1
crucial,2,JJ,13,145045,6617415,1248146,1
dependence,2,NN,13,145045,6181472,1154175,1
describe,2,JJ,13,145045,14921669,2247815,1
direct interaction,10,NN,13,145045,51608,34865,1
energy sign,10,VBP,13,145045,94,67,1
evolution,2,NN,13,145045,9730982,1192283,1
exist,2,JJ,13,145045,20669986,2397507,1
expectations,2,NNS,13,145045,7623897,1348533,1
fully,2,RB,13,145045,24416000,2661607,1
gives rise,10,NN,13,145045,1206031,437075,1
hole gravitational,10,JJ,13,145045,1,1,1
holeblack,2,NN,13,145045,1,1,1
imply,2,NN,13,145045,4376172,1252857,1
information encoded,10,VBD,13,145045,11765,8494,1
interacting,2,VBG,13,145045,1175075,397420,1
limit,2,NN,13,145045,15492896,2093809,1
lower,2,RBR,13,145045,46727379,2753836,1
massblack,2,NN,13,145045,1,1,1
massblack hole,10,NN,13,145045,1,1,1
matternegative,2,JJ,13,145045,1,1,1
mentioned,2,VBN,13,145045,26559690,2575217,1
missing positive,10,JJ,13,145045,268,242,1
momenta,2,VBP,13,145045,210562,39861,1
momentum direction,10,NN,13,145045,644,469,1
momentumblack hole,10,JJ,13,145045,1,1,1
negative contribution,10,NN,13,145045,9125,6983,1
negative contributions,10,NNS,13,145045,3998,3255,1
negative energy,10,FW,13,145045,67987,26954,1
negative vacuum,10,NN,13,145045,243,205,1
observe,2,VBP,13,145045,9631113,1925883,1
observed,2,JJ,13,145045,30566709,2322066,1
obvious,2,JJ,13,145045,16997915,2296007,1
operations alternative,10,VBP,13,145045,1,1,1
outcome,2,NN,13,145045,8414842,1381674,1
polarity,2,NN,13,145045,965937,190464,1
positions,2,NNS,13,145045,14321169,1896486,1
principles,2,NNS,13,145045,25338765,2035350,1
propagate,2,VBP,13,145045,648115,301791,1
quantum gravitational,10,JJ,13,145045,756,415,1
questions,2,NNS,13,145045,39165455,2635068,1
realized,2,VBN,13,145045,15353229,2074518,1
recognize,2,NN,13,145045,13988987,2139765,1
regardless,2,RB,13,145045,6288733,1528730,1
rejecting,2,VBG,13,145045,1670490,725836,1
relative,2,VBP,13,145045,23994871,2236323,1
relativity theory,10,NN,13,145045,62533,18585,1
respect,2,NN,13,145045,36938607,2662591,1
space-,2,JJ,13,145045,1,1,1
stress-energy tensors,10,NNS,13,145045,1,1,1
theory mathematical,10,JJ,13,145045,204,172,1
traditional conceptiondiscrete,10,JJ,13,145045,1,1,1
type,2,NN,13,145045,62856073,2648640,1
understood,2,VBD,13,145045,21489475,2521645,1
withnegative energy,10,NN,13,145045,1,1,1
Newtonian gravitational,10,NNP,12,145045,3680,1901,1
absolute inertial,10,JJ,12,145045,176,113,1
action particle,10,NN,12,145045,1,1,1
appear,2,JJ,12,145045,39759425,2852934,1
arbitrary,2,JJ,12,145045,5841256,1175900,1
characterizing,2,VBG,12,145045,649527,328395,1
colliding,2,VBG,12,145045,217173,123721,1
conserved,2,VBD,12,145045,714246,198882,1
coordinates,2,VBZ,12,145045,3332921,352635,1
correspondence,2,NN,12,145045,6519048,1283593,1
defined,2,JJ,12,145045,27789293,2074725,1
definition relativity,10,NN,12,145045,1,1,1
describing,2,VBG,12,145045,6158221,1679293,1
direct interactions,10,NNS,12,145045,9925,7747,1
energy relative,10,JJ,12,145045,6979,5115,1
energy system,10,NN,12,145045,63096,19052,1
energy transition,10,NN,12,145045,6858,3541,1
equilibrium,2,JJ,12,145045,8582184,755783,1
experiments,2,NNS,12,145045,12280938,1217220,1
fieldblack,2,NN,12,145045,1,1,1
freedom reversal,10,NN,12,145045,1,1,1
generalized,2,JJ,12,145045,3262962,637910,1
gravitational dynamics,10,NNS,12,145045,358,256,1
gravitational massnegative,10,JJ,12,145045,1,1,1
handednessblack hole,10,JJ,12,145045,1,1,1
knowledge,2,NN,12,145045,56469298,2804972,1
levels,2,NNS,12,145045,29164529,1668561,1
mass,2,VBP,12,145045,28320538,2217498,1
mass generalized,10,VBN,12,145045,1,1,1
matterblack,2,NN,12,145045,1,1,1
momentablack,2,NN,12,145045,1,1,1
momentumblack,2,VBP,12,145045,1,1,1
negative masses,10,NNS,12,145045,723,488,1
negative vacuum,10,VBP,12,145045,243,205,1
objective,2,JJ,12,145045,13048108,1506287,1
observe,2,NN,12,145045,9631113,1925883,1
operations PTC,10,VBP,12,145045,1,1,1
operations momentumblack,10,VBP,12,145045,1,1,1
particle propagating,10,VBG,12,145045,157,133,1
past,2,JJ,12,145045,54887156,2952479,1
phenomena,2,NNS,12,145045,8829383,1083786,1
positive inertial,10,JJ,12,145045,130,57,1
previous section,10,NN,12,145045,722812,271565,1
propagationtime,2,JJ,12,145045,1,1,1
properly defined,10,VBN,12,145045,30499,26208,1
quantum gravitation,10,NN,12,145045,186,105,1
reaching,2,VBG,12,145045,9265694,2161258,1
relativistic theory,10,JJ,12,145045,9167,3976,1
repelled,2,VBD,12,145045,651693,380621,1
reversing symmetry,10,NN,12,145045,1,1,1
sections,2,NNS,12,145045,14067530,1841093,1
serious,2,JJ,12,145045,26781803,2610113,1
similarly,2,RB,12,145045,7832961,1214309,1
symmetries,2,NNS,12,145045,181295,44890,1
theorem,2,NN,12,145045,4585045,101674,1
time-symmetric,2,JJ,12,145045,1,1,1
traditional conception,10,NN,12,145045,29064,21945,1
understand,2,VBP,12,145045,43322254,2762734,1
uniform distribution,10,NN,12,145045,148772,64261,1
uniform positive,10,JJ,12,145045,2428,1525,1
usually assumed,10,JJ,12,145045,90126,72287,1
vacuum,2,FW,12,145045,3992865,811305,1
vacuum stress-energy,10,JJ,12,145045,1,1,1
Birkhoff's,2,NNP,11,145045,3021,1223,1
Einstein,2,NNP,11,145045,1911626,293011,1
action particles,10,VBZ,11,145045,1,1,1
actiondiscrete,2,JJ,11,145045,1,1,1
actiondiscrete symmetry,10,NN,11,145045,1,1,1
anomalous gravitational,10,JJ,11,145045,144,101,1
apparently,2,RB,11,145045,17170578,2154656,1
