word,pos,frequency,tf_idf,inf,source
existence,NN,2,0.00182756396474,-0.000977839430582,1
exists positive,NA,2,0.00182756396474,-0.000977839430582,1
extend,VBP,2,0.00182756396474,-0.000977839430582,1
extends,VBZ,2,0.00182756396474,-0.000977839430582,1
field,NN,2,0.00182756396474,-0.000977839430582,1
free analysis,NA,2,0.00182756396474,-0.000977839430582,1
free semialgebraic,NA,2,0.00182756396474,-0.000977839430582,1
freely generated,NA,2,0.00182756396474,-0.000977839430582,1
function,NN,2,0.00182756396474,-0.000977839430582,1
g},NN,2,0.00182756396474,-0.000977839430582,1
implies matrix,NA,2,0.00182756396474,-0.000977839430582,1
inclusions,NNS,2,0.00182756396474,-0.000977839430582,1
indices,NNS,2,0.00182756396474,-0.000977839430582,1
intersection,NN,2,0.00182756396474,-0.000977839430582,1
invariant free,NA,2,0.00182756396474,-0.000977839430582,1
invariant subspace,NA,2,0.00182756396474,-0.000977839430582,1
isometric conjugation,NA,2,0.00182756396474,-0.000977839430582,1
j-th,JJ,2,0.00182756396474,-0.000977839430582,1
j=,VBP,2,0.00182756396474,-0.000977839430582,1
j=0,NN,2,0.00182756396474,-0.000977839430582,1
j=1,VBP,2,0.00182756396474,-0.000977839430582,1
j],$,2,0.00182756396474,-0.000977839430582,1
je,NN,2,0.00182756396474,-0.000977839430582,1
k+1,JJ,2,0.00182756396474,-0.000977839430582,1
k+1,NN,2,0.00182756396474,-0.000977839430582,1
k=1,NNP,2,0.00182756396474,-0.000977839430582,1
k=1,VBD,2,0.00182756396474,-0.000977839430582,1
kRe,NN,2,0.00182756396474,-0.000977839430582,1
lemma,JJ,2,0.00182756396474,-0.000977839430582,1
letting,VBG,2,0.00182756396474,-0.000977839430582,1
lies,VBZ,2,0.00182756396474,-0.000977839430582,1
linear,IN,2,0.00182756396474,-0.000977839430582,1
linear,VBP,2,0.00182756396474,-0.000977839430582,1
linear functional,NA,2,0.00182756396474,-0.000977839430582,1
linear pencils,NA,2,0.00182756396474,-0.000977839430582,1
linear polynomial,NA,2,0.00182756396474,-0.000977839430582,1
m-1,JJ,2,0.00182756396474,-0.000977839430582,1
main result,NA,2,0.00182756396474,-0.000977839430582,1
main results,NA,2,0.00182756396474,-0.000977839430582,1
mappings,NNS,2,0.00182756396474,-0.000977839430582,1
matrices,VBZ,2,0.00182756396474,-0.000977839430582,1
matrix,RB,2,0.00182756396474,-0.000977839430582,1
matrix,VBD,2,0.00182756396474,-0.000977839430582,1
matrix inequality,NA,2,0.00182756396474,-0.000977839430582,1
matrix pencil,NA,2,0.00182756396474,-0.000977839430582,1
maximal,JJ,2,0.00182756396474,-0.000977839430582,1
model,NN,2,0.00182756396474,-0.000977839430582,1
monic,NN,2,0.00182756396474,-0.000977839430582,1
monic linear,NA,2,0.00182756396474,-0.000977839430582,1
monic pencil,NA,2,0.00182756396474,-0.000977839430582,1
monomial appears,NA,2,0.00182756396474,-0.000977839430582,1
multiplying,VBG,2,0.00182756396474,-0.000977839430582,1
n+m,NN,2,0.00182756396474,-0.000977839430582,1
n=p,JJ,2,0.00182756396474,-0.000977839430582,1
natural,JJ,2,0.00182756396474,-0.000977839430582,1
nd,NN,2,0.00182756396474,-0.000977839430582,1
nd,NNS,2,0.00182756396474,-0.000977839430582,1
neighborhood,NN,2,0.00182756396474,-0.000977839430582,1
noncommuting letters,NA,2,0.00182756396474,-0.000977839430582,1
nonzero blocks,NA,2,0.00182756396474,-0.000977839430582,1
nonzero location,NA,2,0.00182756396474,-0.000977839430582,1
nonzero matrix,NA,2,0.00182756396474,-0.000977839430582,1
norm,NN,2,0.00182756396474,-0.000977839430582,1
notations,NNS,2,0.00182756396474,-0.000977839430582,1
note,NN,2,0.00182756396474,-0.000977839430582,1
observe,NN,2,0.00182756396474,-0.000977839430582,1
observe,VBP,2,0.00182756396474,-0.000977839430582,1
obtain,VB,2,0.00182756396474,-0.000977839430582,1
operator systems,NA,2,0.00182756396474,-0.000977839430582,1
optimization,NN,2,0.00182756396474,-0.000977839430582,1
pair,JJ,2,0.00182756396474,-0.000977839430582,1
paper considers,NA,2,0.00182756396474,-0.000977839430582,1
permutation matrices,NA,2,0.00182756396474,-0.000977839430582,1
polynomials invariant,NA,2,0.00182756396474,-0.000977839430582,1
positive definite,NA,2,0.00182756396474,-0.000977839430582,1
precisely,RB,2,0.00182756396474,-0.000977839430582,1
preliminary,JJ,2,0.00182756396474,-0.000977839430582,1
preprint,VBP,2,0.00182756396474,-0.000977839430582,1
produces,NNS,2,0.00182756396474,-0.000977839430582,1
prove,IN,2,0.00182756396474,-0.000977839430582,1
prove,NN,2,0.00182756396474,-0.000977839430582,1
prove,VB,2,0.00182756396474,-0.000977839430582,1
proved,VBD,2,0.00182756396474,-0.000977839430582,1
real,JJ,2,0.00182756396474,-0.000977839430582,1
recent,JJ,2,0.00182756396474,-0.000977839430582,1
reindexing,VBG,2,0.00182756396474,-0.000977839430582,1
replacing,VBG,2,0.00182756396474,-0.000977839430582,1
representation,NN,2,0.00182756396474,-0.000977839430582,1
restriction,NN,2,0.00182756396474,-0.000977839430582,1
role,NN,2,0.00182756396474,-0.000977839430582,1
rs,NN,2,0.00182756396474,-0.000977839430582,1
sW,VBP,2,0.00182756396474,-0.000977839430582,1
section contains,NA,2,0.00182756396474,-0.000977839430582,1
self-adjoint,NN,2,0.00182756396474,-0.000977839430582,1
self-adjoint variables,NA,2,0.00182756396474,-0.000977839430582,1
semi-algebraic,JJ,2,0.00182756396474,-0.000977839430582,1
semialgebraic,JJ,2,0.00182756396474,-0.000977839430582,1
semidefinite,JJ,2,0.00182756396474,-0.000977839430582,1
semidefinite,NN,2,0.00182756396474,-0.000977839430582,1
shuffle,NN,2,0.00182756396474,-0.000977839430582,1
solution,NN,2,0.00182756396474,-0.000977839430582,1
solution sets,NA,2,0.00182756396474,-0.000977839430582,1
spaces,NNS,2,0.00182756396474,-0.000977839430582,1
span,JJ,2,0.00182756396474,-0.000977839430582,1
spectrum,NN,2,0.00182756396474,-0.000977839430582,1
stated,VBD,2,0.00182756396474,-0.000977839430582,1
subset,VBP,2,0.00182756396474,-0.000977839430582,1
symmetric monic,NA,2,0.00182756396474,-0.000977839430582,1
tends,VBZ,2,0.00182756396474,-0.000977839430582,1
theorem EW,NA,2,0.00182756396474,-0.000977839430582,1
trace,VBP,2,0.00182756396474,-0.000977839430582,1
trace norm,NA,2,0.00182756396474,-0.000977839430582,1
unit vectors,NA,2,0.00182756396474,-0.000977839430582,1
unitaries U=,NA,2,0.00182756396474,-0.000977839430582,1
unitary matrices,NA,2,0.00182756396474,-0.000977839430582,1
univariate matrix,NA,2,0.00182756396474,-0.000977839430582,1
univariate polynomials,NA,2,0.00182756396474,-0.000977839430582,1
v],NN,2,0.00182756396474,-0.000977839430582,1
various,JJ,2,0.00182756396474,-0.000977839430582,1
write,VBP,2,0.00182756396474,-0.000977839430582,1
written,VBN,2,0.00182756396474,-0.000977839430582,1
yields,NNS,2,0.00182756396474,-0.000977839430582,1
00762>,CD,1,0.000913781982369,-0.000542671596607,1
00765>,CD,1,0.000913781982369,-0.000542671596607,1
07993>,CD,1,0.000913781982369,-0.000542671596607,1
0<,CD,1,0.000913781982369,-0.000542671596607,1
0<r<,CD,1,0.000913781982369,-0.000542671596607,1
0},CD,1,0.000913781982369,-0.000542671596607,1
1/2 X+X,NA,1,0.000913781982369,-0.000542671596607,1
1/2C,CD,1,0.000913781982369,-0.000542671596607,1
1003--1057,JJ,1,0.000913781982369,-0.000542671596607,1
1006--1008,JJ,1,0.000913781982369,-0.000542671596607,1
1065--1084,JJ,1,0.000913781982369,-0.000542671596607,1
117--152,JJ,1,0.000913781982369,-0.000542671596607,1
13]Pau,CD,1,0.000913781982369,-0.000542671596607,1
155--236,JJ,1,0.000913781982369,-0.000542671596607,1
17--61,JJ,1,0.000913781982369,-0.000542671596607,1
175--188,JJ,1,0.000913781982369,-0.000542671596607,1
183--252,JJ,1,0.000913781982369,-0.000542671596607,1
1< k<,NA,1,0.000913781982369,-0.000542671596607,1
1< r<,NA,1,0.000913781982369,-0.000542671596607,1
1=,CD,1,0.000913781982369,-0.000542671596607,1
1C,CD,1,0.000913781982369,-0.000542671596607,1
1J,CD,1,0.000913781982369,-0.000542671596607,1
1Research,CD,1,0.000913781982369,-0.000542671596607,1
1Research supported,NA,1,0.000913781982369,-0.000542671596607,1
1U,CD,1,0.000913781982369,-0.000542671596607,1
1em,CD,1,0.000913781982369,-0.000542671596607,1
1em 4pc,NA,1,0.000913781982369,-0.000542671596607,1
1em]3,CD,1,0.000913781982369,-0.000542671596607,1
1em]3 2em,NA,1,0.000913781982369,-0.000542671596607,1
2-,JJ,1,0.000913781982369,-0.000542671596607,1
2-2,JJ,1,0.000913781982369,-0.000542671596607,1
210--243,JJ,1,0.000913781982369,-0.000542671596607,1
241--285,JJ,1,0.000913781982369,-0.000542671596607,1
2<C,CD,1,0.000913781982369,-0.000542671596607,1
2=0,CD,1,0.000913781982369,-0.000542671596607,1
2C,CD,1,0.000913781982369,-0.000542671596607,1
2Igor,CD,1,0.000913781982369,-0.000542671596607,1
2Igor Klep,NA,1,0.000913781982369,-0.000542671596607,1
2Supported,CD,1,0.000913781982369,-0.000542671596607,1
2]EW,CD,1,0.000913781982369,-0.000542671596607,1
2em,CD,1,0.000913781982369,-0.000542671596607,1
2em 4pcsubsubsection[8,NA,1,0.000913781982369,-0.000542671596607,1
2g,CD,1,0.000913781982369,-0.000542671596607,1
2g noncommuting,NA,1,0.000913781982369,-0.000542671596607,1
307--322,JJ,1,0.000913781982369,-0.000542671596607,1
321--360,JJ,1,0.000913781982369,-0.000542671596607,1
32F17,CD,1,0.000913781982369,-0.000542671596607,1
3721--3737,JJ,1,0.000913781982369,-0.000542671596607,1
3Research,CD,1,0.000913781982369,-0.000542671596607,1
3Research supported,NA,1,0.000913781982369,-0.000542671596607,1
3Scott,CD,1,0.000913781982369,-0.000542671596607,1
3Scott McCullough,NA,1,0.000913781982369,-0.000542671596607,1
3em,CD,1,0.000913781982369,-0.000542671596607,1
3em 4pcsubsection[6,NA,1,0.000913781982369,-0.000542671596607,1
401--445,JJ,1,0.000913781982369,-0.000542671596607,1
46L07,CD,1,0.000913781982369,-0.000542671596607,1
46N10,CD,1,0.000913781982369,-0.000542671596607,1
4em]4,CD,1,0.000913781982369,-0.000542671596607,1
4em]4 1em,NA,1,0.000913781982369,-0.000542671596607,1
4pc,CD,1,0.000913781982369,-0.000542671596607,1
4pcsubsection[6,CD,1,0.000913781982369,-0.000542671596607,1
4pcsubsection[6 1em]3,NA,1,0.000913781982369,-0.000542671596607,1
4pcsubsubsection[8,CD,1,0.000913781982369,-0.000542671596607,1
4pcsubsubsection[8 4em]4,NA,1,0.000913781982369,-0.000542671596607,1
516--534,JJ,1,0.000913781982369,-0.000542671596607,1
52A05,CD,1,0.000913781982369,-0.000542671596607,1
55emsection[3,CD,1,0.000913781982369,-0.000542671596607,1
55emsection[3 8em]2,NA,1,0.000913781982369,-0.000542671596607,1
5]ER,CD,1,0.000913781982369,-0.000542671596607,1
8198>,CD,1,0.000913781982369,-0.000542671596607,1
885--892,JJ,1,0.000913781982369,-0.000542671596607,1
8em]2,CD,1,0.000913781982369,-0.000542671596607,1
8em]2 3em,NA,1,0.000913781982369,-0.000542671596607,1
97--133,CD,1,0.000913781982369,-0.000542671596607,1
979--1013,CD,1,0.000913781982369,-0.000542671596607,1
A=A,NNP,1,0.000913781982369,-0.000542671596607,1
A={A,NNP,1,0.000913781982369,-0.000542671596607,1
A={A s},NA,1,0.000913781982369,-0.000542671596607,1
AM14,NNP,1,0.000913781982369,-0.000542671596607,1
AM14 BVM,NA,1,0.000913781982369,-0.000542671596607,1
Acad,NNP,1,0.000913781982369,-0.000542671596607,1
Accordingly,NNP,1,0.000913781982369,-0.000542671596607,1
Additionally,RB,1,0.000913781982369,-0.000542671596607,1
Advanced,NNP,1,0.000913781982369,-0.000542671596607,1
Advanced Mathematics,NA,1,0.000913781982369,-0.000542671596607,1
Agency,NNP,1,0.000913781982369,-0.000542671596607,1
Agency grants,NA,1,0.000913781982369,-0.000542671596607,1
Agler,NNP,1,0.000913781982369,-0.000542671596607,1
Algebraic,NNP,1,0.000913781982369,-0.000542671596607,1
Algebraic Approach,NA,1,0.000913781982369,-0.000542671596607,1
Ann,NNP,1,0.000913781982369,-0.000542671596607,1
Applied,NNP,1,0.000913781982369,-0.000542671596607,1
Applied Mathematics,NA,1,0.000913781982369,-0.000542671596607,1
Approach,NNP,1,0.000913781982369,-0.000542671596607,1
Arguing,NNP,1,0.000913781982369,-0.000542671596607,1
Arv08,NNP,1,0.000913781982369,-0.000542671596607,1
Arveson,NNP,1,0.000913781982369,-0.000542671596607,1
Assuming,NNP,1,0.000913781982369,-0.000542671596607,1
Auckland,NNP,1,0.000913781982369,-0.000542671596607,1
B-A,NNP,1,0.000913781982369,-0.000542671596607,1
BGFB94,NNP,1,0.000913781982369,-0.000542671596607,1
BPR13,NNP,1,0.000913781982369,-0.000542671596607,1
BVM HKM12,NA,1,0.000913781982369,-0.000542671596607,1
BVM classifying,NA,1,0.000913781982369,-0.000542671596607,1
BVM obtain,NA,1,0.000913781982369,-0.000542671596607,1
Balakrishnan,NNP,1,0.000913781982369,-0.000542671596607,1
Ball-Marx-Vinnikov,NNP,1,0.000913781982369,-0.000542671596607,1
Balls,NNP,1,0.000913781982369,-0.000542671596607,1
Banach,NNP,1,0.000913781982369,-0.000542671596607,1
Banach spaces,NA,1,0.000913781982369,-0.000542671596607,1
Berezin,NNP,1,0.000913781982369,-0.000542671596607,1
Berezin transforms,NA,1,0.000913781982369,-0.000542671596607,1
Bi-disk,NNP,1,0.000913781982369,-0.000542671596607,1
Blekherman,NNP,1,0.000913781982369,-0.000542671596607,1
Boyd,NNP,1,0.000913781982369,-0.000542671596607,1
Braun,NNP,1,0.000913781982369,-0.000542671596607,1
Braun-Kaup-Upmeier,NNP,1,0.000913781982369,-0.000542671596607,1
Braun-Kaup-Upmeier BKU78,NA,1,0.000913781982369,-0.000542671596607,1
Cambridge Studies,NA,1,0.000913781982369,-0.000542671596607,1
Cambridge University,NA,1,0.000913781982369,-0.000542671596607,1
Canad,NNP,1,0.000913781982369,-0.000542671596607,1
Choose permutation,NA,1,0.000913781982369,-0.000542671596607,1
Choose unit,NA,1,0.000913781982369,-0.000542671596607,1
Choosing,NN,1,0.000913781982369,-0.000542671596607,1
Choosing,VBG,1,0.000913781982369,-0.000542671596607,1
Choquet,NNP,1,0.000913781982369,-0.000542671596607,1
Choquet boundary,NA,1,0.000913781982369,-0.000542671596607,1
Circular Sets,NA,1,0.000913781982369,-0.000542671596607,1
Clearly,NNP,1,0.000913781982369,-0.000542671596607,1
Co,NNP,1,0.000913781982369,-0.000542671596607,1
Completely,NNP,1,0.000913781982369,-0.000542671596607,1
Completely bounded,NA,1,0.000913781982369,-0.000542671596607,1
Complex,NNP,1,0.000913781982369,-0.000542671596607,1
Complex Variables,NA,1,0.000913781982369,-0.000542671596607,1
Conjugation,NNP,1,0.000913781982369,-0.000542671596607,1
Consider,NNP,1,0.000913781982369,-0.000542671596607,1
Control Design,NA,1,0.000913781982369,-0.000542671596607,1
Control Theory,NA,1,0.000913781982369,-0.000542671596607,1
Conversely,NNP,1,0.000913781982369,-0.000542671596607,1
Conversely,RB,1,0.000913781982369,-0.000542671596607,1
Coordinate,NNP,1,0.000913781982369,-0.000542671596607,1
Coordinate Unitary,NA,1,0.000913781982369,-0.000542671596607,1
Council,NNP,1,0.000913781982369,-0.000542671596607,1
Criteria,NNP,1,0.000913781982369,-0.000542671596607,1
DDSS,NNP,1,0.000913781982369,-0.000542671596607,1
DDSS Eff09,NA,1,0.000913781982369,-0.000542671596607,1
DMS,NNP,1,0.000913781982369,-0.000542671596607,1
DMS-1361501,NNP,1,0.000913781982369,-0.000542671596607,1
Davidson,NNP,1,0.000913781982369,-0.000542671596607,1
Decompose,NNP,1,0.000913781982369,-0.000542671596607,1
Design,NNP,1,0.000913781982369,-0.000542671596607,1
Diego,NNP,1,0.000913781982369,-0.000542671596607,1
Diegohelton@math,NNP,1,0.000913781982369,-0.000542671596607,1
Diegohelton@math ucsd,NA,1,0.000913781982369,-0.000542671596607,1
Dilations,NNP,1,0.000913781982369,-0.000542671596607,1
Dor-On,NNP,1,0.000913781982369,-0.000542671596607,1
Duals,NNP,1,0.000913781982369,-0.000542671596607,1
E=,NNP,1,0.000913781982369,-0.000542671596607,1
EW Far12,NA,1,0.000913781982369,-0.000542671596607,1
EW HM12,NA,1,0.000913781982369,-0.000542671596607,1
Eff09,NNP,1,0.000913781982369,-0.000542671596607,1
Eff09 EW,NA,1,0.000913781982369,-0.000542671596607,1
Effros-Winkler,JJ,1,0.000913781982369,-0.000542671596607,1
Effros-Winkler matricial,NA,1,0.000913781982369,-0.000542671596607,1
Effros-Winkler separation,NA,1,0.000913781982369,-0.000542671596607,1
El,NNP,1,0.000913781982369,-0.000542671596607,1
El Ghaoui,NA,1,0.000913781982369,-0.000542671596607,1
Elements,NNS,1,0.000913781982369,-0.000542671596607,1
Emerging,NNP,1,0.000913781982369,-0.000542671596607,1
Emerging applications,NA,1,0.000913781982369,-0.000542671596607,1
Engineering,NNP,1,0.000913781982369,-0.000542671596607,1
Engineering systems,NA,1,0.000913781982369,-0.000542671596607,1
Equation,NN,1,0.000913781982369,-0.000542671596607,1
Estimate,NNP,1,0.000913781982369,-0.000542671596607,1
Eur,NNP,1,0.000913781982369,-0.000542671596607,1
Evaluations,NNP,1,0.000913781982369,-0.000542671596607,1
Evert,NNP,1,0.000913781982369,-0.000542671596607,1
EvertEric,NNP,1,0.000913781982369,-0.000542671596607,1
EvertEric Evert,NA,1,0.000913781982369,-0.000542671596607,1
Evert]Eric,NNP,1,0.000913781982369,-0.000542671596607,1
Evert]Eric EvertEric,NA,1,0.000913781982369,-0.000542671596607,1
Examples,NNP,1,0.000913781982369,-0.000542671596607,1
Experts,NNS,1,0.000913781982369,-0.000542671596607,1
Extremal,NNP,1,0.000913781982369,-0.000542671596607,1
Extremal matrix,NA,1,0.000913781982369,-0.000542671596607,1
F={f,NNP,1,0.000913781982369,-0.000542671596607,1
FP12,NNP,1,0.000913781982369,-0.000542671596607,1
FP12 KPTT,NA,1,0.000913781982369,-0.000542671596607,1
Far12,NNP,1,0.000913781982369,-0.000542671596607,1
Far12 HKM16,NA,1,0.000913781982369,-0.000542671596607,1
Feron,NNP,1,0.000913781982369,-0.000542671596607,1
Finally,RB,1,0.000913781982369,-0.000542671596607,1
Florida,NNP,1,0.000913781982369,-0.000542671596607,1
Ford,NNP,1,0.000913781982369,-0.000542671596607,1
Ford Motor,NA,1,0.000913781982369,-0.000542671596607,1
Foundations,NNP,1,0.000913781982369,-0.000542671596607,1
Francis,NNP,1,0.000913781982369,-0.000542671596607,1
Free Noncommutative,NA,1,0.000913781982369,-0.000542671596607,1
Free analysis,NA,1,0.000913781982369,-0.000542671596607,1
Free matrix,NA,1,0.000913781982369,-0.000542671596607,1
Free spectrahedra,NA,1,0.000913781982369,-0.000542671596607,1
Func,NNP,1,0.000913781982369,-0.000542671596607,1
Funct,NNP,1,0.000913781982369,-0.000542671596607,1
Functional,NNP,1,0.000913781982369,-0.000542671596607,1
Functional analysis,NA,1,0.000913781982369,-0.000542671596607,1
Functionals,NNP,1,0.000913781982369,-0.000542671596607,1
Fund,NNP,1,0.000913781982369,-0.000542671596607,1
Fund Council,NA,1,0.000913781982369,-0.000542671596607,1
Furthermore,RB,1,0.000913781982369,-0.000542671596607,1
F},NNP,1,0.000913781982369,-0.000542671596607,1
Gainesville,NNP,1,0.000913781982369,-0.000542671596607,1
Gainesville sam@math,NA,1,0.000913781982369,-0.000542671596607,1
Geometric,NNP,1,0.000913781982369,-0.000542671596607,1
Ghaoui,NNP,1,0.000913781982369,-0.000542671596607,1
Global,NNP,1,0.000913781982369,-0.000542671596607,1
Global holomorphic,NA,1,0.000913781982369,-0.000542671596607,1
Grassmannian,JJ,1,0.000913781982369,-0.000542671596607,1
Grassmannian completion,NA,1,0.000913781982369,-0.000542671596607,1
Grigoriadis,NNP,1,0.000913781982369,-0.000542671596607,1
Guide,NNP,1,0.000913781982369,-0.000542671596607,1
HKM12 KVV14,NA,1,0.000913781982369,-0.000542671596607,1
HKM13,NNP,1,0.000913781982369,-0.000542671596607,1
HKM16 WW99,NA,1,0.000913781982369,-0.000542671596607,1
HM04,NNP,1,0.000913781982369,-0.000542671596607,1
HM12,NNP,1,0.000913781982369,-0.000542671596607,1
Hahn-Banach Theorem,NA,1,0.000913781982369,-0.000542671596607,1
Hahn-Banach theorems,NA,1,0.000913781982369,-0.000542671596607,1
Helton 1J,NA,1,0.000913781982369,-0.000542671596607,1
Helton]J,NNP,1,0.000913781982369,-0.000542671596607,1
I-A,NNP,1,0.000913781982369,-0.000542671596607,1
I-C,JJ,1,0.000913781982369,-0.000542671596607,1
III,NNP,1,0.000913781982369,-0.000542671596607,1
Interpolation,NNP,1,0.000913781982369,-0.000542671596607,1
Introduction,NNP,1,0.000913781982369,-0.000542671596607,1
Invariant Polynomials,NA,1,0.000913781982369,-0.000542671596607,1
Items,NNP,1,0.000913781982369,-0.000542671596607,1
Iwasaki,NNP,1,0.000913781982369,-0.000542671596607,1
K=,NNP,1,0.000913781982369,-0.000542671596607,1
KPTT,NNP,1,0.000913781982369,-0.000542671596607,1
KPTT Arv08,NA,1,0.000913781982369,-0.000542671596607,1
KS,NNP,1,0.000913781982369,-0.000542671596607,1
KS Pop08,NA,1,0.000913781982369,-0.000542671596607,1
KVV14,NNP,1,0.000913781982369,-0.000542671596607,1
KVV14 KS,NA,1,0.000913781982369,-0.000542671596607,1
